TITLE;PRODUCTION_YEAR;SERIE_TITLE;SERIE_PROD_YEAR;SEASON_NR;EPISODE_NR;SERIES_YEARS;KIND;TITLELINK;PRODUCTIONYEARLINK;LINK;KEYWORD;NAME;GENDER;PERSON_INFO;INFO_CONTEXT;ROLE;ROLE_NAME;NOTE;NR_ORDER
Beltenebros;1991;;;;;;movie;;;;historic;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Beltenebros;1991;;;;;;movie;;;;musical;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Beltenebros;1991;;;;;;movie;;;;science-fiction;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Beltenebros;1991;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Beltenebros;1991;;;;;;movie;;;;war;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Beltenebros;1991;;;;;;movie;;;;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Beltenebros;1991;;;;;;movie;;;;historic;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Beltenebros;1991;;;;;;movie;;;;musical;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Beltenebros;1991;;;;;;movie;;;;science-fiction;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Beltenebros;1991;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Beltenebros;1991;;;;;;movie;;;;war;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Bwana;1996;;;;;;movie;;;;family;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Bwana;1996;;;;;;movie;;;;family;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Call Girl: La vida privada de una señorita bien;1976;;;;;;movie;;;;adult;Nieto, José;m;3 May 1903;birth date;actor;Dueño Compañía;;90
Call Girl: La vida privada de una señorita bien;1976;;;;;;movie;;;;adult;Nieto, José;m;9 August 1982;death date;actor;Dueño Compañía;;90
Call Girl: La vida privada de una señorita bien;1976;;;;;;movie;;;;adult;Nieto, José;m;Matalascañas, Huelva, Andalucía, Spain;death notes;actor;Dueño Compañía;;90
Call Girl: La vida privada de una señorita bien;1976;;;;;;movie;;;;adult;Nieto, José;m;Murcia, Murcia, Spain;birth notes;actor;Dueño Compañía;;90
Camada negra;1977;;;;;;movie;Arrebato;1980;referenced in;;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
Camada negra;1977;;;;;;movie;Arrebato;1980;referenced in;;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
Canciones de nuestra vida;1975;;;;;;movie;;;;;Nieto, José;m;3 May 1903;birth date;actor;;;
Canciones de nuestra vida;1975;;;;;;movie;;;;;Nieto, José;m;9 August 1982;death date;actor;;;
Canciones de nuestra vida;1975;;;;;;movie;;;;;Nieto, José;m;Matalascañas, Huelva, Andalucía, Spain;death notes;actor;;;
Canciones de nuestra vida;1975;;;;;;movie;;;;;Nieto, José;m;Murcia, Murcia, Spain;birth notes;actor;;;
Celos;1999;;;;;;movie;;;;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Celos;1999;;;;;;movie;;;;adult;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Celos;1999;;;;;;movie;;;;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Celos;1999;;;;;;movie;;;;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Continental;1990;;;;;;movie;;;;adult;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Continental;1990;;;;;;movie;;;;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Desvío al paraíso;1994;;;;;;movie;;;;;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
Desvío al paraíso;1994;;;;;;movie;;;;;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;thriller;Noriega, Eduardo;m;1 August 1973;birth date;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;war;Noriega, Eduardo;m;1 August 1973;birth date;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;action;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;adult;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;family;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;historic;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;science-fiction;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;thriller;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;Abre los ojos;1997;referenced in;war;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;action;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;adult;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;family;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;historic;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;science-fiction;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;thriller;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Tesis;1996;;;;;;movie;El regreso del viento del Norte;1994;features;war;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;Bosco Herranz;;30
Una historia más;1994;;;;;;movie;;;;;Noriega, Eduardo;m;1 August 1973;birth date;actor;;;
Una historia más;1994;;;;;;movie;;;;;Noriega, Eduardo;m;Santander, Cantabria, Spain;birth notes;actor;;;
Vengador de asesinos;1984;;;;;;movie;;;;;Sobrino Noriega, Eduardo;m;14 August 2007;death date;actor;;;40
Vengador de asesinos;1984;;;;;;movie;;;;;Sobrino Noriega, Eduardo;m;25 September 1916;birth date;actor;;;40
Vengador de asesinos;1984;;;;;;movie;;;;;Sobrino Noriega, Eduardo;m;Mexico City, Distrito Federal, Mexico;birth notes;actor;;;40
Vengador de asesinos;1984;;;;;;movie;;;;;Sobrino Noriega, Eduardo;m;Mexico City, Mexico (heart attack);death notes;actor;;;40
Antonio, Jorge y Luís;1998;;;;;;movie;;;;;Pereira Saqués, Antonio;m;Galicia, Spain;birth notes;actor;;;
As xoias da señora Bianconero;1994;;;;;;movie;;;;;Pereira Saqués, Antonio;m;Galicia, Spain;birth notes;actor;;;
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;13 June 1923;birth date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;13 June 1923;birth date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;13 June 1923;birth date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;13 June 1923;birth date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;13 June 1923;birth date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;13 June 1923;birth date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;13 June 1923;birth date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;13 June 1923;birth date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;25 April 2009;death date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;25 April 2009;death date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;25 April 2009;death date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;25 April 2009;death date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;25 April 2009;death date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;25 April 2009;death date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;25 April 2009;death date;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;25 April 2009;death date;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;war;Pereira, Antonio;m;León, Castilla y León, Spain;death notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;Villafranca del Bierzo, León, Castilla y León, Spain;birth notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;action;Pereira, Antonio;m;Villafranca del Bierzo, León, Castilla y León, Spain;birth notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;Villafranca del Bierzo, León, Castilla y León, Spain;birth notes;actor;Himself;;60
El filandón;1985;;;;;;movie;;;;adventure;Pereira, Antonio;m;Villafranca del Bierzo, León, Castilla y León, Spain;birth notes;writer;;"(story ""Las peras de dios"")";30
El filandón;1985;;;;;;movie;;;;thriller;Pereira, Antonio;m;Villafranca del Bierzo, León, Castilla y León, Spain;birth notes;actor;Himself;;60
Días contados;1994;;;;;;movie;;;;adult;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
Días contados;1994;;;;;;movie;;;;musical;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
Días contados;1994;;;;;;movie;;;;terror;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
Días contados;1994;;;;;;movie;;;;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
Días contados;1994;;;;;;movie;;;;musical;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
Días contados;1994;;;;;;movie;;;;terror;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
El amante bilingüe;1993;;;;;;movie;;;;;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El amante bilingüe;1993;;;;;;movie;;;;;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El bosque animado;1987;;;;;;movie;;;;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El bosque animado;1987;;;;;;movie;;;;musical;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El bosque animado;1987;;;;;;movie;;;;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El bosque animado;1987;;;;;;movie;;;;musical;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El caballero del dragón;1985;;;;;;movie;;;;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El caballero del dragón;1985;;;;;;movie;;;;fiction;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El caballero del dragón;1985;;;;;;movie;;;;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El caballero del dragón;1985;;;;;;movie;;;;fiction;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El Francotirador;1978;;;;;;movie;;;;adult;Nieto González, Ángel José;m;1 March 1942;birth date;actor;;(as Jose Nieto);60
El Francotirador;1978;;;;;;movie;;;;family;Nieto González, Ángel José;m;1 March 1942;birth date;actor;;(as Jose Nieto);60
El Francotirador;1978;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;1 March 1942;birth date;actor;;(as Jose Nieto);60
El Francotirador;1978;;;;;;movie;;;;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;actor;;(as Jose Nieto);60
El Francotirador;1978;;;;;;movie;;;;family;Nieto González, Ángel José;m;Madrid, Spain;birth notes;actor;;(as Jose Nieto);60
El Francotirador;1978;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;Madrid, Spain;birth notes;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;adult;Nieto, José;m;3 May 1903;birth date;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;thriller;Nieto, José;m;3 May 1903;birth date;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;adult;Nieto, José;m;9 August 1982;death date;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;thriller;Nieto, José;m;9 August 1982;death date;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;adult;Nieto, José;m;Matalascañas, Huelva, Andalucía, Spain;death notes;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;thriller;Nieto, José;m;Matalascañas, Huelva, Andalucía, Spain;death notes;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;adult;Nieto, José;m;Murcia, Murcia, Spain;birth notes;actor;;(as Jose Nieto);60
El huerto del Francés;1978;;;;;;movie;;;;thriller;Nieto, José;m;Murcia, Murcia, Spain;birth notes;actor;;(as Jose Nieto);60
El juego del diablo;1975;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El juego del diablo;1975;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El Lute (camina o revienta);1987;;;;;;movie;El Lute II: mañana seré libre;1988;followed by;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El Lute (camina o revienta);1987;;;;;;movie;El Lute II: mañana seré libre;1988;followed by;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;adult;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;war;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;(as Jose Nieto);
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
El Lute II: mañana seré libre;1988;;;;;;movie;El Lute (camina o revienta);1987;follows;war;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;(as Jose Nieto);
El maestro de esgrima;1992;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El maestro de esgrima;1992;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El marido perfecto;1993;;;;;;movie;;;;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El marido perfecto;1993;;;;;;movie;;;;adult;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El marido perfecto;1993;;;;;;movie;;;;family;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El marido perfecto;1993;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El marido perfecto;1993;;;;;;movie;;;;action;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El marido perfecto;1993;;;;;;movie;;;;adult;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El marido perfecto;1993;;;;;;movie;;;;family;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El marido perfecto;1993;;;;;;movie;;;;thriller;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El monosabio;1977;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El monosabio;1977;;;;;;movie;El poderoso influjo de la luna;1981;referenced in;;Nieto González, Ángel José;m;Madrid, Spain;birth notes;composer;;;
El perro del hortelano;1996;;;;;;movie;;;;action;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
El perro del hortelano;1996;;;;;;movie;;;;fiction;Nieto González, Ángel José;m;1 March 1942;birth date;composer;;;
